Latitude,Longitude,department (name),department (code),communes (code),Nom,Mois,Pression station,Température (°C),Précipitations dans les 24 dernières heures,Rafales sur une période
43.577,3.963167,Hérault,34,34154,MONTPELLIER,10,101643.33333333333,15.800912280701779,4401.9,6.763298245614036
43.577,3.963167,Hérault,34,34154,MONTPELLIER,11,101631.6378714582,11.61154111955773,3264.2,6.827021423635108
43.577,3.963167,Hérault,34,34154,MONTPELLIER,12,102097.88888888889,8.638055555555578,1299.6,6.119999999999999
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,1,100308.48583877996,6.193681917211352,2963.1,6.604901960784314
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,2,100127.6121141526,7.683983692486918,2990.7,7.385148514851485
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,3,99996.3025210084,9.753053221288539,2551.0,7.6671708683473385
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,4,99810.3298835705,13.093725743855131,3015.1,7.43163001293661
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,5,99923.94472361809,16.166708542713593,3907.9,7.638819095477387
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,6,99919.82791586999,20.489547482472936,3118.9,6.794136392606756
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,7,99997.34909769757,23.082078406969533,2312.0,6.775606720597386
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,8,100007.18078381795,22.717572692793954,1767.9,6.542983565107459
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,9,100117.42355237476,19.11639557579703,1463.5,6.112166558230318
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,10,99994.04084158415,14.629207920792101,2380.8,6.5280321782178214
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,11,99973.12419974392,10.071895006402071,2346.0,6.435403329065301
43.621,1.378833,Haute-Garonne,31,31069,TOULOUSE-BLAGNAC,12,100474.04904632152,7.5335694822888515,2995.2,6.24108991825613
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,1,101333.23584318606,9.022401991288136,2340.8,7.496017423771002
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,2,101358.00824175825,10.258859890109912,2875.1,6.822802197802198
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,3,101095.41748849441,11.69907955292573,3325.2,6.704207758053912
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,4,101098.15927873779,14.66994740796396,3155.7,6.079489105935387
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,5,101083.22083639032,17.750403521643456,2118.3,5.600293470286133
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,6,101080.70789865871,22.086661698956807,1488.3999999999999,5.053725782414308
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,7,101098.93895348837,24.94302325581398,607.2,4.97390988372093
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,8,101179.9059334298,25.290086830680195,321.6,5.0112156295224315
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,9,101282.59087904825,21.73985459352283,2576.1,5.918307997356246
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,10,101296.60331085224,17.36627835683632,6182.0,6.472041692213366
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,11,101278.24279007378,12.930315224681445,5679.4,6.942387659289068
43.648833,7.209,Alpes-Maritimes,06,06088,NICE,12,101660.08201892744,10.043533123028414,4278.8,7.427255520504732
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,1,101473.01082543978,5.983355886332904,4650.3,4.598443843031123
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,2,101246.99714693295,7.243295292439394,3407.0,4.725748930099857
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,3,101149.85971943887,9.322778891115586,3632.2,5.316967267869072
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,4,100914.9478390462,12.721087928465,3831.7,4.850670640834576
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,5,101052.42909090909,15.813963636363658,4117.9,4.979272727272727
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,6,101023.98796087284,19.31625282167045,4066.6,4.747328818660647
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,7,101082.96817172464,21.63249444855665,2466.7,4.63419689119171
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,8,101078.31452219714,20.93980436418362,1852.2,4.286155003762228
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,9,101223.75310687655,17.75683512841759,2283.0,4.126263463131731
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,10,101098.06771263419,13.637985136251055,3917.5,3.9233691164327
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,11,100969.13191489362,8.953361702127683,4333.8,3.9010212765957446
43.909833,-0.500167,Landes,40,40192,MONT-DE-MARSAN,12,101459.63096960926,7.192402315484828,4787.8,4.434081041968162
44.1185,3.0195,Aveyron,12,12145,MILLAU,1,93542.80739934712,2.821817192600676,2773.5,8.40391730141458
44.1185,3.0195,Aveyron,12,12145,MILLAU,2,93425.81186339125,4.441102456560837,2249.5,9.06087477531456
44.1185,3.0195,Aveyron,12,12145,MILLAU,3,93319.2970521542,6.421201814058979,2424.6,9.409240362811792
44.1185,3.0195,Aveyron,12,12145,MILLAU,4,93291.01784534038,9.812623925974908,2777.8,8.917184401850628
44.1185,3.0195,Aveyron,12,12145,MILLAU,5,93393.78056840714,12.95571711830802,3888.5,8.98030403172505
44.1185,3.0195,Aveyron,12,12145,MILLAU,6,93491.25423728813,17.518237288135616,2134.4,7.543593220338982
44.1185,3.0195,Aveyron,12,12145,MILLAU,7,93613.48514851485,20.62785478547857,1841.6,7.877821782178217
44.1185,3.0195,Aveyron,12,12145,MILLAU,8,93633.40836012861,19.94115755627012,2126.5,7.404951768488746
44.1185,3.0195,Aveyron,12,12145,MILLAU,9,93682.4227865477,15.605490734385747,1437.8,7.255525051475634
44.1185,3.0195,Aveyron,12,12145,MILLAU,10,93506.01923076923,11.365769230769253,3519.7,7.969230769230769
44.1185,3.0195,Aveyron,12,12145,MILLAU,11,93392.00919238346,7.286605384110331,3058.6,8.118778726198293
44.1185,3.0195,Aveyron,12,12145,MILLAU,12,93755.82214765101,4.854082774049241,3133.2,7.835290827740492
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,1,91593.2059447983,1.2773885350318706,3119.0,6.047770700636943
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,2,91467.68414481898,3.2443820224719335,3081.7,6.408114856429463
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,3,91384.1413515189,6.439615623062639,2962.4,6.976441413515189
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,4,91455.73770491804,10.478751576292582,2418.9,6.957440100882724
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,5,91500.9014810045,13.54236960721187,4033.6,6.284095299420477
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,6,91655.5475409836,17.962622950819696,3513.5,6.050557377049181
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,7,91762.20607661823,21.154557463672415,2066.2,6.262153236459709
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,8,91829.64064436183,19.987794299876107,2579.0,6.0331474597273855
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,9,91815.8407079646,15.652718078381817,2081.6,5.63204804045512
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,10,91726.3190184049,10.89300613496935,4287.9,5.949202453987731
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,11,91594.82297929192,5.979291917167692,3989.8,5.95190380761523
44.565667,6.502333,Hautes-Alpes,05,05046,EMBRUN,12,91903.68017524644,2.321796276013166,3720.7,5.360843373493975
44.581167,4.733,Drôme,26,26198,MONTELIMAR,1,101082.86022665947,5.759848893685937,3477.7,7.889260658391796
44.581167,4.733,Drôme,26,26198,MONTELIMAR,2,100948.71436881908,6.966201279813867,2475.6,7.396276905177429
44.581167,4.733,Drôme,26,26198,MONTELIMAR,3,100763.78796561605,9.6881948424069,3209.9,7.365616045845273
44.581167,4.733,Drôme,26,26198,MONTELIMAR,4,100695.74603174604,13.274285714285737,3439.9,7.192444444444445
44.581167,4.733,Drôme,26,26198,MONTELIMAR,5,100674.30847673677,16.74741873804974,3846.9,7.731931166347992
44.581167,4.733,Drôme,26,26198,MONTELIMAR,6,100661.51244416082,21.52680280791323,3278.0,6.993682195277601
44.581167,4.733,Drôme,26,26198,MONTELIMAR,7,100686.92260061919,24.555603715170303,1550.0,7.4715170278637775
44.581167,4.733,Drôme,26,26198,MONTELIMAR,8,100755.56316116988,23.58836341008092,1841.7,6.958991910392035
44.581167,4.733,Drôme,26,26198,MONTELIMAR,9,100884.2249047014,19.275285895806885,4160.4,6.797712833545108
44.581167,4.733,Drôme,26,26198,MONTELIMAR,10,100899.43104514533,14.28787878787881,6042.2,7.119666048237477
44.581167,4.733,Drôme,26,26198,MONTELIMAR,11,100846.96153846153,9.512628205128228,6357.1,6.5875641025641025
44.581167,4.733,Drôme,26,26198,MONTELIMAR,12,101312.28587015822,6.7480087288598165,3500.2,6.948063284233497
44.745,1.396666999999999,Lot,46,46127,GOURDON,1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405
44.745,1.396666999999999,Lot,46,46127,GOURDON,2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132
44.745,1.396666999999999,Lot,46,46127,GOURDON,3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081
44.745,1.396666999999999,Lot,46,46127,GOURDON,4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047
44.745,1.396666999999999,Lot,46,46127,GOURDON,5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829
44.745,1.396666999999999,Lot,46,46127,GOURDON,6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924
44.745,1.396666999999999,Lot,46,46127,GOURDON,7,98786.8686868687,20.751964085297445,657.0,4.405611672278339
44.745,1.396666999999999,Lot,46,46127,GOURDON,8,98859.65023847377,19.88426073131958,565.0,4.023211446740858
44.745,1.396666999999999,Lot,46,46127,GOURDON,9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799
44.745,1.396666999999999,Lot,46,46127,GOURDON,10,98815.34198113208,12.302240566037758,1191.5,4.08125
44.745,1.396666999999999,Lot,46,46127,GOURDON,11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981
44.745,1.396666999999999,Lot,46,46127,GOURDON,12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866
44.745,1.396667,Lot,46,46127,GOURDON,1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585
44.745,1.396667,Lot,46,46127,GOURDON,2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947
44.745,1.396667,Lot,46,46127,GOURDON,3,98982.16793893129,9.089007633587808,992.8,6.001984732824428
44.745,1.396667,Lot,46,46127,GOURDON,4,98354.9574468085,13.091276595744706,884.4,5.675531914893617
44.745,1.396667,Lot,46,46127,GOURDON,5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598
44.745,1.396667,Lot,46,46127,GOURDON,6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962
44.745,1.396667,Lot,46,46127,GOURDON,7,98647.51043115438,22.682614742698213,894.6,4.288734353268429
44.745,1.396667,Lot,46,46127,GOURDON,8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541
44.745,1.396667,Lot,46,46127,GOURDON,9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725
44.745,1.396667,Lot,46,46127,GOURDON,10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536
44.745,1.396667,Lot,46,46127,GOURDON,11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399
44.745,1.396667,Lot,46,46127,GOURDON,12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,9,101322.5,18.385750636132336,2713.9,5.244211195928753
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965
44.830667,-0.691333,Gironde,33,33281,BORDEAUX-MERIGNAC,12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,1,92173.54787234042,1.3440957446808741,2573.6,5.925
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,8,92375.89726918076,17.693107932379736,2728.4,4.795513654096228
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,9,92378.59831278391,13.209798831927342,2686.2,4.777417261518495
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,10,92234.89166119501,9.197176625082097,2675.2,5.049507550886408
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,11,92049.55048859934,5.155635179153117,3695.2,5.458241042345277
45.0745,3.764,Haute-Loire,43,43062,LE PUY-LOUDES,12,92421.49799885649,2.8172098341909897,2273.5,5.52967409948542
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,1,99115.36339522546,4.0704509283819865,3737.5,6.399363395225464
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,2,98965.97908192911,5.8792562463684135,2691.6,6.9292271934921565
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,3,98830.33202025887,8.379572312886912,3380.6,6.510973550928531
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,4,98764.6556122449,12.603890306122473,2872.8,6.677040816326531
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,5,98777.83055198973,15.712901155327367,4093.6,6.620474967907574
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,6,98793.50159744409,20.394313099041558,4263.7,6.03884984025559
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,7,98856.47636586863,23.15936157151629,1875.0,6.2877225291589935
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,8,98908.75772558714,22.260444993819554,3533.8,6.159023485784919
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,9,99016.03666245259,17.862199747155522,2815.9,5.827812895069532
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,10,98974.27607361964,12.717239263803705,5009.6,5.889325153374234
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,11,98903.58860759494,8.070379746835465,3583.8,5.801645569620254
45.7265,5.077833,Rhône,69,69299,LYON-ST EXUPERY,12,99314.94290375205,5.367645459488875,3395.0,6.354105492115281
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,1,98057.15198863637,4.21399147727275,1350.6,6.342471590909091
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,2,97855.18397383484,5.885854456255133,765.3,7.183319705641865
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,3,97750.41379310345,7.649272030651364,1262.9,6.759003831417624
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,4,97690.12437810945,10.914179104477634,2010.7,5.868905472636816
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,5,97790.86324786325,14.334786324786347,2897.9,5.796324786324786
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,6,97792.2691292876,18.505804749340395,3177.0,5.284608619173263
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,7,97929.67140319716,21.05959147424514,1692.0,4.860301953818827
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,8,97978.54810996563,20.789948453608268,1516.3,4.894759450171821
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,9,98080.15,16.567833333333354,1209.9,4.908
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,10,97940.8551236749,11.839081272084828,1940.6,5.395759717314488
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,11,97841.7859725235,8.313521330441093,1879.6,5.846565437454808
45.786833,3.149333,Puy-de-Dôme,63,63113,CLERMONT-FD,12,98250.64676616916,5.775053304904074,1553.4,6.322601279317697
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,1,97153.75402792696,4.102685284640195,6625.7,7.006605800214823
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,2,97000.1244813278,5.2318909306461405,4882.1,7.448784825133373
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,3,96923.84927536231,7.5393623188406025,4844.0,7.604115942028986
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,4,96838.26666666666,11.063492063492086,3535.9,6.624571428571429
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,5,96956.20623806493,13.864863144493977,4958.8,6.697772119669001
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,6,96975.45636242504,17.60839440373087,4895.0,6.091738840772819
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,7,97100.73122529645,20.1289855072464,1483.8,5.906851119894599
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,8,97118.7224383917,19.812451361867726,2294.2,5.501556420233463
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,9,97178.62770847013,16.17288246881158,3356.8,5.844583059750492
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,10,97015.34195933456,12.047504621072113,4806.2,6.238200862600124
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,11,96904.47368421052,8.204236200256762,5233.8,6.458664955070604
45.861167,1.175,Haute-Vienne,87,87085,LIMOGES-BELLEGARDE,12,97330.28207964601,5.897898230088518,5941.3,6.656305309734513
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,1,101779.3848758465,8.161004514672708,4391.4,10.239334085778781
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,2,101572.54545454546,8.396545454545477,3107.7,10.357333333333333
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,3,101496.36786961583,9.946682188591407,3306.6,9.851047729918509
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,4,101348.01571709233,12.499214145383128,1657.0,7.979895219384414
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,5,101494.31594860167,14.847619047619071,2267.5,8.389342403628119
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,6,101430.3498950315,18.020993701889456,2229.8,7.670258922323303
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,7,101551.47341447789,19.889429852658576,1132.7,7.131582319026265
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,8,101542.61041529334,19.719116677653286,1658.7,6.918984838497034
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,9,101644.37459494491,17.94374594944915,2478.0,7.900842514581983
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,10,101450.15499070055,15.045009299442055,2607.2,8.862616243025418
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,11,101360.20174848688,11.855951580363172,3615.5,9.915198386012104
46.046833,-1.4115,Charente-Maritime,17,17323,PTE DE CHASSIRON,12,101933.48053457293,9.654793724578756,3751.7,9.785531667635096
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,1,100517.98797156916,5.203936577364703,3436.9,7.0063969382176055
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,2,100363.40841730883,6.017960877296999,3285.8,7.563841138114998
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,3,100282.66323024055,8.05211912943874,3298.3,7.4221076746849945
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,4,100166.24431448993,11.340025990903207,1867.4,6.054256010396362
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,5,100275.15625,14.462109375000024,3594.4,6.376171875
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,6,100242.14743589744,18.311794871794895,3794.5,6.185128205128205
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,7,100352.87072243346,20.72135614702157,1056.0,6.1133079847908744
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,8,100346.69416243654,20.139213197969568,1615.7,5.608312182741117
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,9,100455.14762516046,16.580937098844696,2581.8,5.721822849807445
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,10,100314.04850746269,12.505783582089578,3136.5,6.018905472636816
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,11,100199.23076923077,8.657466063348439,3465.6,6.253587588881706
46.593833,0.314333,Vienne,86,86194,POITIERS-BIARD,12,100635.12506948305,6.331962201222924,3539.8,6.830516953863258
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,1,100915.67164179105,-1.3740841248303703,1878.0,12.891180461329714
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,2,100947.10914454277,-2.7821533923303607,2051.2,16.225958702064897
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,3,101331.71516079633,-1.4018376722817538,2039.5,13.78499234303216
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,4,101096.05427974947,1.6970772442588948,1476.9,12.70480167014614
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,5,101103.76543209876,5.282510288065866,1435.8,10.998971193415638
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,6,101386.22529644269,9.55138339920951,1942.4,7.666403162055335
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,7,101270.62977099237,14.023854961832084,1614.7,8.054007633587787
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,8,101338.94594594595,17.231891891891916,2872.2,8.302702702702703
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,9,101800.70100143061,13.546208869814043,2590.5,9.839771101573676
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,10,101587.18918918919,8.892702702702726,2785.3,11.499054054054053
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,11,101173.00417246175,4.534075104311567,2998.4,15.447566063977746
46.766333,-56.179167,Saint-Pierre-et-Miquelon,975,97502,ST-PIERRE,12,101053.74140302613,1.0661623108665974,2059.0,14.098211829436037
47.059167,2.359833,Cher,18,18033,BOURGES,1,99943.41554959785,4.47672922252013,4579.6,6.24514745308311
47.059167,2.359833,Cher,18,18033,BOURGES,2,99799.37054631829,5.528384798099786,3373.6,6.775475059382423
47.059167,2.359833,Cher,18,18033,BOURGES,3,99704.60972850678,7.860576923076945,3571.1,6.828733031674209
47.059167,2.359833,Cher,18,18033,BOURGES,4,99649.8337595908,11.4558823529412,2308.7,5.630179028132993
47.059167,2.359833,Cher,18,18033,BOURGES,5,99721.54379332073,14.720541902961585,4190.9,5.793005671077505
47.059167,2.359833,Cher,18,18033,BOURGES,6,99700.85677749361,18.86214833759593,3468.1,5.836253196930946
47.059167,2.359833,Cher,18,18033,BOURGES,7,99782.86961946351,21.404242046163468,1343.5,5.694822208359326
47.059167,2.359833,Cher,18,18033,BOURGES,8,99783.78109452737,20.842412935323406,1883.9,5.258955223880597
47.059167,2.359833,Cher,18,18033,BOURGES,9,99905.28481012658,16.625189873417742,2242.1,5.2774050632911385
47.059167,2.359833,Cher,18,18033,BOURGES,10,99796.26312538605,12.081531809759133,3775.1,5.482828906732552
47.059167,2.359833,Cher,18,18033,BOURGES,11,99681.53405474221,8.077593889242543,3119.5,5.770846594525779
47.059167,2.359833,Cher,18,18033,BOURGES,12,100082.90847838293,5.521897810219,3414.9,6.106681639528355
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,1,101610.33031433138,6.417314864144935,5284.2,7.024667021843367
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,2,101451.73785839672,6.9094792276185135,4564.3,7.7414277355178465
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,3,101408.71292669278,8.687129266927835,3726.1,7.757806379406827
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,4,101276.38446849141,11.65238701464038,2033.0,6.2761298535964345
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,5,101401.8886043534,14.830793854033315,3514.8,6.486939820742638
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,6,101349.7435897436,17.9944871794872,3656.2,6.226282051282051
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,7,101463.76237623762,19.913428217821803,1760.3,6.1017326732673265
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,8,101431.22549019608,19.385171568627474,2606.6,5.551960784313725
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,9,101553.32480818414,16.458823529411788,2515.5,5.903324808184143
47.15,-1.608833,Loire-Atlantique,44,44150,NANTES-BOUGUENAIS,10,101394.1965973535,12.928481411468201,3588.4,6.126275992438563
