code_cluster,mois,pression_station,température,précipitations_24_dernières_heures,Rafale sur les 10 dernières minutes
151,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
151,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
152,1,100663.04396843292,5.265238632093221,5303.5,6.201315295001879
152,2,100579.1670052824,6.551320601381575,4326.7,6.368508736286063
152,3,100277.54793510324,8.78982300884958,5017.6,6.380604719764012
152,4,100294.39635535308,11.548899012908148,3000.8,5.668564920273348
152,5,100356.53450247808,14.965993137628693,5003.9,5.773770491803279
152,6,100328.23411905713,19.29948062325212,5691.2,5.387415101877747
152,7,100409.69843633656,21.186150409530924,2572.1,5.602159344750558
152,8,100382.91867805421,20.852172298551825,2847.9,5.109840326773115
152,9,100436.86010760954,17.281783243658747,4255.2,5.17544196771714
152,10,100371.28024980484,13.354215456674495,5002.3,5.465612802498049
152,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
152,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
153,1,100663.04396843292,5.265238632093221,5303.5,6.201315295001879
153,2,100579.1670052824,6.551320601381575,4326.7,6.368508736286063
153,3,100277.54793510324,8.78982300884958,5017.6,6.380604719764012
153,4,100294.39635535308,11.548899012908148,3000.8,5.668564920273348
153,5,100356.53450247808,14.965993137628693,5003.9,5.773770491803279
153,6,100328.23411905713,19.29948062325212,5691.2,5.387415101877747
153,7,100409.69843633656,21.186150409530924,2572.1,5.602159344750558
153,8,100382.91867805421,20.852172298551825,2847.9,5.109840326773115
153,9,100436.86010760954,17.281783243658747,4255.2,5.17544196771714
153,10,100371.28024980484,13.354215456674495,5002.3,5.465612802498049
153,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
153,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
154,1,99207.86214522668,4.299631404349452,5032.3,5.668669369701438
154,2,99139.03238866397,6.553279352226743,3322.9,5.803562753036437
154,3,98799.78912319645,9.21361450240476,5247.5,5.785312615612283
154,4,98763.87950882579,12.500038372985442,5480.0,5.91615502686109
154,5,98781.10812883436,16.20563650306751,7260.7,5.651878834355828
154,6,98806.03780864198,21.33109567901237,7052.7,5.412345679012345
154,7,98857.34549516009,23.280789277736435,3881.1,5.428704393149665
154,8,98856.96235557212,22.900484532240053,5307.1,5.230860976518822
154,9,98963.25181505541,18.41146350783342,6204.0,4.942911730989683
154,10,98997.73003802281,13.802433460076069,8463.7,5.315209125475286
154,11,98921.86947368422,8.243284210526339,5186.5,5.020378947368421
154,12,99266.41243983709,5.347982228804169,5744.0,5.2262125138837465
155,1,91653.99902104748,1.9264317180616972,3681.1,4.984924131179638
155,2,91542.73058884835,4.265711307972926,3499.7,5.203804064616988
155,3,91311.61042944786,7.0618098159509435,3676.5,5.941513292433538
155,4,91463.75525210085,10.995010504201703,3178.6,5.946901260504202
155,5,91477.40462117142,13.960182697474501,5025.9,5.228210639441161
155,6,91687.55157437568,18.735613463626517,4188.6,5.123452768729641
155,7,91725.95560368165,21.586464537087192,2340.1,5.357227937195452
155,8,91794.95638789123,20.968650590046202,2995.7,5.120061570035916
155,9,91787.76197998947,15.914218009478695,3622.1,4.686940494997367
155,10,91754.50450450451,11.520243773184973,5406.3,4.729093799682035
155,11,91681.01557632399,6.313271028037406,4052.1,4.800436137071651
155,12,91935.58687852383,2.6131727319323654,3740.3,4.285340850845721
156,1,99207.86214522668,4.299631404349452,5032.3,5.668669369701438
156,2,99139.03238866397,6.553279352226743,3322.9,5.803562753036437
156,3,98799.78912319645,9.21361450240476,5247.5,5.785312615612283
156,4,98763.87950882579,12.500038372985442,5480.0,5.91615502686109
156,5,98781.10812883436,16.20563650306751,7260.7,5.651878834355828
156,6,98806.03780864198,21.33109567901237,7052.7,5.412345679012345
156,7,98857.34549516009,23.280789277736435,3881.1,5.428704393149665
156,8,98856.96235557212,22.900484532240053,5307.1,5.230860976518822
156,9,98963.25181505541,18.41146350783342,6204.0,4.942911730989683
156,10,98997.73003802281,13.802433460076069,8463.7,5.315209125475286
156,11,98921.86947368422,8.243284210526339,5186.5,5.020378947368421
156,12,99266.41243983709,5.347982228804169,5744.0,5.2262125138837465
157,1,101543.01136363637,6.182386363636385,6497.8,3.5791083916083917
157,2,101417.63445978105,7.909090909090931,4754.6,3.7757258448357924
157,3,101042.85171102661,10.34816223067176,5200.5,4.405703422053231
157,4,100938.24341821321,13.091842900302138,5918.6,4.315321536469573
157,5,101054.65321563682,16.312274064733103,6784.6,4.325725094577553
157,6,101005.90987124463,20.387811158798307,6739.2,4.019227467811159
157,7,101083.62046908315,22.17347547974416,3093.6,4.101151385927506
157,8,101035.0365277181,22.113794585302987,2997.9,3.868328319724968
157,9,101118.5598559856,18.640909090909112,6155.8,3.5757875787578755
157,10,101069.82957162597,15.05112851220638,6487.6,3.3201289728235834
157,11,101060.46632124353,9.652279792746137,7099.2,3.308860103626943
157,12,101410.61383417316,7.755794777828698,7064.4,3.506871278057719
158,1,101543.01136363637,6.182386363636385,6497.8,3.5791083916083917
158,2,101417.63445978105,7.909090909090931,4754.6,3.7757258448357924
158,3,101042.85171102661,10.34816223067176,5200.5,4.405703422053231
158,4,100938.24341821321,13.091842900302138,5918.6,4.315321536469573
158,5,101054.65321563682,16.312274064733103,6784.6,4.325725094577553
158,6,101005.90987124463,20.387811158798307,6739.2,4.019227467811159
158,7,101083.62046908315,22.17347547974416,3093.6,4.101151385927506
158,8,101035.0365277181,22.113794585302987,2997.9,3.868328319724968
158,9,101118.5598559856,18.640909090909112,6155.8,3.5757875787578755
158,10,101069.82957162597,15.05112851220638,6487.6,3.3201289728235834
158,11,101060.46632124353,9.652279792746137,7099.2,3.308860103626943
158,12,101410.61383417316,7.755794777828698,7064.4,3.506871278057719
159,1,101543.01136363637,6.182386363636385,6497.8,3.5791083916083917
159,2,101417.63445978105,7.909090909090931,4754.6,3.7757258448357924
159,3,101042.85171102661,10.34816223067176,5200.5,4.405703422053231
159,4,100938.24341821321,13.091842900302138,5918.6,4.315321536469573
159,5,101054.65321563682,16.312274064733103,6784.6,4.325725094577553
159,6,101005.90987124463,20.387811158798307,6739.2,4.019227467811159
159,7,101083.62046908315,22.17347547974416,3093.6,4.101151385927506
159,8,101035.0365277181,22.113794585302987,2997.9,3.868328319724968
159,9,101118.5598559856,18.640909090909112,6155.8,3.5757875787578755
159,10,101069.82957162597,15.05112851220638,6487.6,3.3201289728235834
159,11,101060.46632124353,9.652279792746137,7099.2,3.308860103626943
159,12,101410.61383417316,7.755794777828698,7064.4,3.506871278057719
160,1,100381.62013370036,6.347149036571002,4097.9,5.578057412504916
160,2,100257.49133448873,8.312391681109208,3451.3,6.279679376083189
160,3,99931.25513634666,10.48658946581997,3879.3,7.16361598804632
160,4,99836.33038120909,13.258259530227209,4462.9,6.839853677319984
160,5,99928.42965779468,16.709581749049452,5801.6,6.6281749049429655
160,6,99912.20272904483,21.486510721247587,5115.2,5.908265107212476
160,7,99990.36800600826,23.674427337589208,3197.7,6.065490048817123
160,8,99955.11111111111,23.665386064030155,3091.7,5.817137476459511
160,9,100045.55685814771,19.657561547479506,3014.7,5.613638139898398
160,10,100000.89361702128,15.749671179883968,3446.4,5.670754352030948
160,11,100003.71355060034,10.394554030874808,4022.8,5.595025728987993
160,12,100427.77903043969,7.776963547538543,4133.2,5.278053363397219
161,1,97858.356982823,5.51120238984319,8833.0,4.677296489917849
161,2,97736.06644790812,7.231542247744075,7790.0,4.690032813781788
161,3,97411.7292377702,9.235987864998126,6928.8,5.0412210845657945
161,4,97329.50038729666,11.853756777691736,7720.0,4.7058869093725795
161,5,97490.41197046249,15.157209483093688,6313.5,4.9
161,6,97494.36470588236,19.099490196078452,7326.3,4.440549019607843
161,7,97603.82308276386,20.748443432042542,4859.0,4.3690205011389525
161,8,97568.06719516798,20.9565873914685,4683.9,4.19278973197433
161,9,97601.65289256198,17.790791027154686,6268.0,4.210901219992129
161,10,97515.88945114831,14.445620864149499,5433.6,3.9170494355780456
161,11,97507.10251954822,9.311337966985255,8136.7,4.3640747176368375
161,12,97856.71987837325,7.118966172557985,8680.1,4.501064234131508
162,1,100663.04396843292,5.265238632093221,5303.5,6.201315295001879
162,2,100579.1670052824,6.551320601381575,4326.7,6.368508736286063
162,3,100277.54793510324,8.78982300884958,5017.6,6.380604719764012
162,4,100294.39635535308,11.548899012908148,3000.8,5.668564920273348
162,5,100356.53450247808,14.965993137628693,5003.9,5.773770491803279
162,6,100328.23411905713,19.29948062325212,5691.2,5.387415101877747
162,7,100409.69843633656,21.186150409530924,2572.1,5.602159344750558
162,8,100382.91867805421,20.852172298551825,2847.9,5.109840326773115
162,9,100436.86010760954,17.281783243658747,4255.2,5.17544196771714
162,10,100371.28024980484,13.354215456674495,5002.3,5.465612802498049
162,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
162,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
163,1,100663.04396843292,5.265238632093221,5303.5,6.201315295001879
163,2,100579.1670052824,6.551320601381575,4326.7,6.368508736286063
163,3,100277.54793510324,8.78982300884958,5017.6,6.380604719764012
163,4,100294.39635535308,11.548899012908148,3000.8,5.668564920273348
163,5,100356.53450247808,14.965993137628693,5003.9,5.773770491803279
163,6,100328.23411905713,19.29948062325212,5691.2,5.387415101877747
163,7,100409.69843633656,21.186150409530924,2572.1,5.602159344750558
163,8,100382.91867805421,20.852172298551825,2847.9,5.109840326773115
163,9,100436.86010760954,17.281783243658747,4255.2,5.17544196771714
163,10,100371.28024980484,13.354215456674495,5002.3,5.465612802498049
163,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
163,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
164,1,92262.8349944629,1.6459210040605619,3439.0,5.003617571059431
164,2,92227.83187682064,3.1732833957553286,2341.5,5.146317103620475
164,3,91966.8446969697,5.31416666666669,4020.9,5.725492424242424
164,4,91984.68217054264,8.158759689922505,4103.1,5.4657364341085275
164,5,92108.23712948518,11.960062402496122,6555.9,5.1180967238689545
164,6,92235.43486973947,16.9785971943888,7048.6,4.560320641282565
164,7,92330.19852082523,19.180342545737666,4250.2,4.59116387699494
164,8,92331.59907300115,18.560602549246838,4488.9,4.248281189648512
164,9,92332.1768172888,13.917053045186664,5913.0,4.138310412573674
164,10,92266.09079951789,10.378987545198896,4234.0,4.396665327440739
164,11,92069.28816466553,5.484691252144105,5103.5,4.710548885077187
164,12,92356.04391371341,2.816255778120208,3967.9,4.472804314329738
165,1,92262.8349944629,1.6459210040605619,3439.0,5.003617571059431
165,2,92227.83187682064,3.1732833957553286,2341.5,5.146317103620475
165,3,91966.8446969697,5.31416666666669,4020.9,5.725492424242424
165,4,91984.68217054264,8.158759689922505,4103.1,5.4657364341085275
165,5,92108.23712948518,11.960062402496122,6555.9,5.1180967238689545
165,6,92235.43486973947,16.9785971943888,7048.6,4.560320641282565
165,7,92330.19852082523,19.180342545737666,4250.2,4.59116387699494
165,8,92331.59907300115,18.560602549246838,4488.9,4.248281189648512
165,9,92332.1768172888,13.917053045186664,5913.0,4.138310412573674
165,10,92266.09079951789,10.378987545198896,4234.0,4.396665327440739
165,11,92069.28816466553,5.484691252144105,5103.5,4.710548885077187
165,12,92356.04391371341,2.816255778120208,3967.9,4.472804314329738
166,1,98148.96756509822,4.6032891731384415,1738.4,5.365280950205573
166,2,98043.33509793541,6.721916357861325,1021.1,5.607676019057703
166,3,97690.29985721085,8.774440742503593,1874.4,5.92574964302713
166,4,97704.26897844423,11.329147141518298,3146.5,5.457731958762886
166,5,97781.4,15.170476190476213,4598.4,5.004619047619048
166,6,97793.50571854798,19.76553953257088,6952.8,4.47672799602188
166,7,97905.45544066963,21.69305760709013,2462.5,4.273658296405711
166,8,97890.59301769489,21.69115255858443,3343.1,4.093974175035868
166,9,97957.59355755567,17.345997157745167,3940.0,4.226480341070583
166,10,97928.03036876356,13.376485900216943,2834.5,4.7724945770065075
166,11,97843.53372434017,8.706109481915957,2440.5,4.964565004887586
166,12,98188.60120426123,5.732468735525729,2264.1,5.152339045854562
167,1,99207.86214522668,4.299631404349452,5032.3,5.668669369701438
167,2,99139.03238866397,6.553279352226743,3322.9,5.803562753036437
167,3,98799.78912319645,9.21361450240476,5247.5,5.785312615612283
167,4,98763.87950882579,12.500038372985442,5480.0,5.91615502686109
167,5,98781.10812883436,16.20563650306751,7260.7,5.651878834355828
167,6,98806.03780864198,21.33109567901237,7052.7,5.412345679012345
167,7,98857.34549516009,23.280789277736435,3881.1,5.428704393149665
167,8,98856.96235557212,22.900484532240053,5307.1,5.230860976518822
167,9,98963.25181505541,18.41146350783342,6204.0,4.942911730989683
167,10,98997.73003802281,13.802433460076069,8463.7,5.315209125475286
167,11,98921.86947368422,8.243284210526339,5186.5,5.020378947368421
167,12,99266.41243983709,5.347982228804169,5744.0,5.2262125138837465
168,1,98148.96756509822,4.6032891731384415,1738.4,5.365280950205573
168,2,98043.33509793541,6.721916357861325,1021.1,5.607676019057703
168,3,97690.29985721085,8.774440742503593,1874.4,5.92574964302713
168,4,97704.26897844423,11.329147141518298,3146.5,5.457731958762886
168,5,97781.4,15.170476190476213,4598.4,5.004619047619048
168,6,97793.50571854798,19.76553953257088,6952.8,4.47672799602188
168,7,97905.45544066963,21.69305760709013,2462.5,4.273658296405711
168,8,97890.59301769489,21.69115255858443,3343.1,4.093974175035868
168,9,97957.59355755567,17.345997157745167,3940.0,4.226480341070583
168,10,97928.03036876356,13.376485900216943,2834.5,4.7724945770065075
168,11,97843.53372434017,8.706109481915957,2440.5,4.964565004887586
168,12,98188.60120426123,5.732468735525729,2264.1,5.152339045854562
169,1,101506.34006862371,6.059207014868494,5977.8,5.896873808616088
169,2,101451.75210084034,6.987268907563048,4593.1,6.354957983193277
169,3,101152.21597300337,8.846831646044267,4279.3,6.482639670041245
169,4,101215.415484394,11.228901499797347,3450.1,5.58382650993109
169,5,101283.65892083498,14.555415517920462,4259.2,5.840685309176841
169,6,101263.91391794047,18.024054706355617,5594.5,5.2944489139179405
169,7,101321.648434553,19.528404375707304,2998.3,5.643153526970955
169,8,101292.60424564064,19.142570128885545,3316.0,5.162661106899166
169,9,101322.4663499604,16.513460015835335,4140.6,5.159422011084719
169,10,101217.27090836334,13.224449779911989,6220.5,5.221808723489396
169,11,101124.4923076923,9.29503296703299,5072.1,5.639252747252747
169,12,101457.64773599386,7.417689946277843,5330.6,5.966692248656946
170,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
170,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
170,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
170,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
170,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
170,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
170,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
170,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
170,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
170,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
170,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
170,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
171,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
171,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
171,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
171,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
171,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
171,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
171,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
171,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
171,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
171,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
171,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
171,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
172,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
172,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
172,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
172,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
172,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
172,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
172,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
172,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
172,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
172,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
172,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
172,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
173,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
173,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
173,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
173,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
173,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
173,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
173,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
173,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
173,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
173,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
173,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
173,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
174,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
174,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
174,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
174,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
174,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
174,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
174,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
174,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
174,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
174,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
174,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
174,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
175,1,100837.40658527562,4.781576026637092,4799.3,6.220532741398445
175,2,100801.1934826884,6.168024439918557,3998.0,6.54684317718941
175,3,100511.36904761905,8.632812500000023,4375.4,6.5018973214285705
175,4,100584.02013942681,11.598063516653779,3088.1,5.985321456235477
175,5,100618.60822760477,15.216147635524822,5399.2,5.9918108419838525
175,6,100591.71317829458,19.565542635658936,5341.7,5.727209302325582
175,7,100629.88064155166,21.38168593808283,2948.9,5.848377471092876
175,8,100616.94568452382,20.865066964285738,4583.4,5.358296130952381
175,9,100683.25920245399,17.060122699386525,4830.6,5.269363496932515
175,10,100641.71198774416,13.069283799310632,4951.8,5.271237073918039
175,11,100501.99241786015,8.378096040438102,4247.2,5.658129738837405
175,12,100807.80170813219,6.255625696249558,5697.3,6.06060155959896
176,1,100837.40658527562,4.781576026637092,4799.3,6.220532741398445
176,2,100801.1934826884,6.168024439918557,3998.0,6.54684317718941
176,3,100511.36904761905,8.632812500000023,4375.4,6.5018973214285705
176,4,100584.02013942681,11.598063516653779,3088.1,5.985321456235477
176,5,100618.60822760477,15.216147635524822,5399.2,5.9918108419838525
176,6,100591.71317829458,19.565542635658936,5341.7,5.727209302325582
176,7,100629.88064155166,21.38168593808283,2948.9,5.848377471092876
176,8,100616.94568452382,20.865066964285738,4583.4,5.358296130952381
176,9,100683.25920245399,17.060122699386525,4830.6,5.269363496932515
176,10,100641.71198774416,13.069283799310632,4951.8,5.271237073918039
176,11,100501.99241786015,8.378096040438102,4247.2,5.658129738837405
176,12,100807.80170813219,6.255625696249558,5697.3,6.06060155959896
177,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
177,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
177,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
177,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
177,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
177,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
177,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
177,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
177,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
177,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
177,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
177,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
178,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
178,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
178,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
178,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
178,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
178,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
178,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
178,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
178,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
178,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
178,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
178,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
179,1,92262.8349944629,1.6459210040605619,3439.0,5.003617571059431
179,2,92227.83187682064,3.1732833957553286,2341.5,5.146317103620475
179,3,91966.8446969697,5.31416666666669,4020.9,5.725492424242424
179,4,91984.68217054264,8.158759689922505,4103.1,5.4657364341085275
179,5,92108.23712948518,11.960062402496122,6555.9,5.1180967238689545
179,6,92235.43486973947,16.9785971943888,7048.6,4.560320641282565
179,7,92330.19852082523,19.180342545737666,4250.2,4.59116387699494
179,8,92331.59907300115,18.560602549246838,4488.9,4.248281189648512
179,9,92332.1768172888,13.917053045186664,5913.0,4.138310412573674
179,10,92266.09079951789,10.378987545198896,4234.0,4.396665327440739
179,11,92069.28816466553,5.484691252144105,5103.5,4.710548885077187
179,12,92356.04391371341,2.816255778120208,3967.9,4.472804314329738
180,1,100609.37476459511,5.293333333333355,5436.9,6.389303201506591
180,2,100530.0208594076,6.630871923237402,4348.5,6.478848560700876
180,3,100205.24024024024,8.80840840840843,5212.3,6.41265015015015
180,4,100193.02784222738,11.678151585460192,3347.2,5.748105181747873
180,5,100283.82500967867,14.9403406891212,5490.6,5.842624854819976
180,6,100256.9910121141,19.38655724892538,6111.6,5.3604142243063695
180,7,100347.85930408472,21.043986384266287,2078.6,5.638086232980333
180,8,100324.31978107897,20.829554339327622,2228.8,5.124550430023456
180,9,100370.33838973162,17.209295993776763,4314.3,5.210501750291716
180,10,100298.43159922928,13.38165703275532,5783.7,5.556955684007707
180,11,100250.95708154507,8.751330472103026,4905.4,5.741502145922747
180,12,100598.02567006418,6.51468478671199,4691.3,6.305209513023782
181,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
181,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
181,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
181,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
181,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
181,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
181,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
181,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
181,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
181,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
181,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
181,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
182,1,101506.34006862371,6.059207014868494,5977.8,5.896873808616088
182,2,101451.75210084034,6.987268907563048,4593.1,6.354957983193277
182,3,101152.21597300337,8.846831646044267,4279.3,6.482639670041245
182,4,101215.415484394,11.228901499797347,3450.1,5.58382650993109
182,5,101283.65892083498,14.555415517920462,4259.2,5.840685309176841
182,6,101263.91391794047,18.024054706355617,5594.5,5.2944489139179405
182,7,101321.648434553,19.528404375707304,2998.3,5.643153526970955
182,8,101292.60424564064,19.142570128885545,3316.0,5.162661106899166
182,9,101322.4663499604,16.513460015835335,4140.6,5.159422011084719
182,10,101217.27090836334,13.224449779911989,6220.5,5.221808723489396
182,11,101124.4923076923,9.29503296703299,5072.1,5.639252747252747
182,12,101457.64773599386,7.417689946277843,5330.6,5.966692248656946
183,1,101695.90254706534,6.366666666666689,8306.3,6.184865263935031
183,2,101623.81242387333,7.436256597645172,6039.3,6.471538773853025
183,3,101305.65233506302,9.379799851742055,5574.1,6.6602297998517415
183,4,101311.56750572083,12.01994660564457,3836.9,5.836231884057971
183,5,101396.56155015198,15.288297872340449,5407.3,5.947340425531915
183,6,101357.3225308642,18.85613425925928,5631.0,5.382947530864198
183,7,101454.85163204747,20.22203264094958,3581.6,5.595252225519287
183,8,101412.59080800593,20.020422535211292,3600.6,5.166493699036323
183,9,101450.43461538461,17.194961538461563,4953.2,5.209076923076923
183,10,101356.58433037437,13.80223851794676,7370.8,5.35403319181783
183,11,101280.04672897197,9.60046728971965,7664.1,5.7984706881903145
183,12,101642.50746268657,7.635895522388083,7428.5,6.1761940298507465
184,1,100663.04396843292,5.265238632093221,5303.5,6.201315295001879
184,2,100579.1670052824,6.551320601381575,4326.7,6.368508736286063
184,3,100277.54793510324,8.78982300884958,5017.6,6.380604719764012
184,4,100294.39635535308,11.548899012908148,3000.8,5.668564920273348
184,5,100356.53450247808,14.965993137628693,5003.9,5.773770491803279
184,6,100328.23411905713,19.29948062325212,5691.2,5.387415101877747
184,7,100409.69843633656,21.186150409530924,2572.1,5.602159344750558
184,8,100382.91867805421,20.852172298551825,2847.9,5.109840326773115
184,9,100436.86010760954,17.281783243658747,4255.2,5.17544196771714
184,10,100371.28024980484,13.354215456674495,5002.3,5.465612802498049
184,11,100295.82267689685,8.747314578005138,4930.1,5.7215686274509805
184,12,100611.3672922252,6.552853312906954,4860.7,6.113443125239372
185,1,100169.38589840788,4.718157695223677,6427.9,5.516224412433662
185,2,100128.64674138647,5.706683271066855,4627.5,5.90390203403902
185,3,99836.52692307692,7.8546538461538695,4568.8,5.874153846153846
185,4,99921.57582938389,10.505410742496073,3105.1,5.172985781990521
185,5,99998.78500986194,13.918500986193317,5313.1,5.357909270216962
185,6,99955.48426150122,17.810492332526255,5377.6,4.982728006456821
185,7,100034.53997589393,19.41767778224189,2798.0,5.195660907995179
185,8,100004.65524446302,19.06130380275807,3489.7,4.728834099456749
185,9,100054.9605645496,15.686467413864698,3645.3,4.628476546284766
185,10,99969.4971842317,12.255631536605012,5748.6,4.730370072405471
185,11,99819.18018412977,8.00495396755811,5894.5,5.162428759316089
185,12,100122.87290715372,6.026560121765624,6707.5,5.50958904109589
186,1,101565.08071367885,8.266864910790167,7349.5,11.435046728971962
186,2,101569.90328820117,8.266827852998087,4508.4,11.761653771760153
186,3,101330.23935091277,9.019716024340793,4854.2,10.316916835699798
186,4,101510.7251908397,10.157967557251931,1928.4,8.904007633587787
186,5,101613.15561959654,12.560566762728168,3208.1,7.8626801152737755
186,6,101523.85745375408,15.19015233949948,2747.5,7.404570184983678
186,7,101553.43451377178,17.199606520517168,2638.4,7.426756604834177
186,8,101492.45901639345,17.920316159250607,2136.7,7.92271662763466
186,9,101479.65557501459,16.721366024518414,3975.0,9.361062463514303
186,10,101340.80113100848,14.593920829406244,6756.8,10.20975494816211
