Mois,Meteo_Pression_station_moyenne,Meteo_Temperature_moyenne,Meteo_Precipitations_moyenne,Meteo_Rafales_moyenne,code_cluster,ID
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,46,46_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,80,80_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,81,81_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,99,99_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,100,100_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,101,101_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,184,184_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,185,185_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,186,186_1
1,98937.75675675676,4.944324324324347,3154.7,4.9905405405405405,189,189_1
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,46,46_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,80,80_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,81,81_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,99,99_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,100,100_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,101,101_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,184,184_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,185,185_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,186,186_2
2,98554.5869776482,4.958794946550071,2407.6,5.708746355685132,189,189_2
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,46,46_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,80,80_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,81,81_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,99,99_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,100,100_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,101,101_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,184,184_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,185,185_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,186,186_3
3,98473.06582506764,8.136609558160528,2983.7,5.780883678990081,189,189_3
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,46,46_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,80,80_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,81,81_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,99,99_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,100,100_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,101,101_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,184,184_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,185,185_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,186,186_4
4,98556.95327102803,11.618504672897219,3064.8,5.368691588785047,189,189_4
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,46,46_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,80,80_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,81,81_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,99,99_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,100,100_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,101,101_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,184,184_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,185,185_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,186,186_5
5,98593.42007434944,14.859851301115265,2751.3,5.06682156133829,189,189_5
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,46,46_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,80,80_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,81,81_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,99,99_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,100,100_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,101,101_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,184,184_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,185,185_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,186,186_6
6,98702.44655581948,18.823634204275557,2053.1,4.35083135391924,189,189_6
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,46,46_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,80,80_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,81,81_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,99,99_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,100,100_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,101,101_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,184,184_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,185,185_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,186,186_7
7,98786.8686868687,20.751964085297445,657.0,4.405611672278339,189,189_7
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,46,46_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,80,80_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,81,81_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,99,99_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,100,100_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,101,101_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,184,184_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,185,185_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,186,186_8
8,98859.65023847377,19.88426073131958,565.0,4.023211446740858,189,189_8
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,46,46_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,80,80_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,81,81_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,99,99_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,100,100_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,101,101_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,184,184_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,185,185_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,186,186_9
9,98775.38100820633,15.790855803048089,1513.3,4.095779601406799,189,189_9
10,98815.34198113208,12.302240566037758,1191.5,4.08125,46,46_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,80,80_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,81,81_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,99,99_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,100,100_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,101,101_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,184,184_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,185,185_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,186,186_10
10,98815.34198113208,12.302240566037758,1191.5,4.08125,189,189_10
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,46,46_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,80,80_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,81,81_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,99,99_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,100,100_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,101,101_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,184,184_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,185,185_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,186,186_11
11,98837.32779097387,8.650712589073658,1518.1,4.716270783847981,189,189_11
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,46,46_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,80,80_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,81,81_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,99,99_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,100,100_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,101,101_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,184,184_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,185,185_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,186,186_12
12,99380.0656044986,5.863355201499554,1365.1,4.47319587628866,189,189_12
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,46,46_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,80,80_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,81,81_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,99,99_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,100,100_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,101,101_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,184,184_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,185,185_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,186,186_1
1,98937.0081967213,4.753142076502755,1327.2,5.127322404371585,189,189_1
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,46,46_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,80,80_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,81,81_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,99,99_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,100,100_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,101,101_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,184,184_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,185,185_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,186,186_2
2,99052.60677466863,8.930191458026533,1179.2,5.98939617083947,189,189_2
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,46,46_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,80,80_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,81,81_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,99,99_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,100,100_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,101,101_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,184,184_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,185,185_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,186,186_3
3,98982.16793893129,9.089007633587808,992.8,6.001984732824428,189,189_3
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,46,46_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,80,80_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,81,81_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,99,99_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,100,100_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,101,101_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,184,184_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,185,185_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,186,186_4
4,98354.9574468085,13.091276595744706,884.4,5.675531914893617,189,189_4
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,46,46_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,80,80_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,81,81_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,99,99_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,100,100_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,101,101_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,184,184_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,185,185_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,186,186_5
5,98648.61855670103,15.40515463917528,1015.5,5.071958762886598,189,189_5
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,46,46_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,80,80_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,81,81_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,99,99_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,100,100_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,101,101_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,184,184_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,185,185_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,186,186_6
6,98527.90199081163,18.672128637059746,1742.6,4.501684532924962,189,189_6
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,46,46_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,80,80_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,81,81_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,99,99_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,100,100_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,101,101_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,184,184_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,185,185_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,186,186_7
7,98647.51043115438,22.682614742698213,894.6,4.288734353268429,189,189_7
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,46,46_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,80,80_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,81,81_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,99,99_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,100,100_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,101,101_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,184,184_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,185,185_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,186,186_8
8,98658.77049180328,21.613729508196744,1785.1,4.382172131147541,189,189_8
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,46,46_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,80,80_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,81,81_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,99,99_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,100,100_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,101,101_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,184,184_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,185,185_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,186,186_9
9,98893.53693181818,18.364630681818205,973.9,4.3742897727272725,189,189_9
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,46,46_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,80,80_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,81,81_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,99,99_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,100,100_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,101,101_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,184,184_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,185,185_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,186,186_10
10,98546.16595135909,13.493133047210323,2286.1,5.616309012875536,189,189_10
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,46,46_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,80,80_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,81,81_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,99,99_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,100,100_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,101,101_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,184,184_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,185,185_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,186,186_11
11,98421.02564102564,9.40811965811968,1656.4,5.198860398860399,189,189_11
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,46,46_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,80,80_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,81,81_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,99,99_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,100,100_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,101,101_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,184,184_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,185,185_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,186,186_12
12,98648.60845839018,7.167530695770828,2314.0,5.774897680763984,189,189_12
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,65,65_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,67,67_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,73,73_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,138,138_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,139,139_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,140,140_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,141,141_1
1,101527.14057507987,6.80638977635785,6158.3,6.1984558040468585,190,190_1
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,65,65_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,67,67_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,73,73_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,138,138_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,139,139_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,140,140_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,141,141_2
2,101316.75931401538,8.0225901833235,4531.5,6.564518036664696,190,190_2
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,65,65_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,67,67_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,73,73_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,138,138_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,139,139_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,140,140_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,141,141_3
3,101207.13963963964,9.831644144144168,4205.4,6.8502815315315315,190,190_3
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,65,65_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,67,67_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,73,73_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,138,138_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,139,139_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,140,140_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,141,141_4
4,101028.42342342342,13.003088803088826,2992.1,5.9714285714285715,190,190_4
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,65,65_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,67,67_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,73,73_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,138,138_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,139,139_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,140,140_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,141,141_5
5,101148.96486825596,16.20244667503139,3709.1,6.105771643663739,190,190_5
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,65,65_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,67,67_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,73,73_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,138,138_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,139,139_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,140,140_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,141,141_6
6,101127.01867353509,19.565808113329066,4061.9,5.706632324533161,190,190_6
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,65,65_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,67,67_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,73,73_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,138,138_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,139,139_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,140,140_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,141,141_7
7,101232.65760197776,21.96563658838074,1693.4,5.504140914709518,190,190_7
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,65,65_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,67,67_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,73,73_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,138,138_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,139,139_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,140,140_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,141,141_8
8,101222.6949048496,21.54383057090242,2255.9,5.164825046040516,190,190_8
9,101322.5,18.385750636132336,2713.9,5.244211195928753,65,65_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,67,67_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,73,73_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,138,138_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,139,139_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,140,140_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,141,141_9
9,101322.5,18.385750636132336,2713.9,5.244211195928753,190,190_9
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,65,65_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,67,67_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,73,73_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,138,138_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,139,139_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,140,140_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,141,141_10
10,101183.2923076923,14.134584615384638,3739.1,5.264676923076923,190,190_10
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,65,65_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,67,67_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,73,73_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,138,138_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,139,139_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,140,140_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,141,141_11
11,101146.92999357739,10.139755940912032,4492.6,5.319588953114965,190,190_11
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,65,65_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,67,67_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,73,73_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,138,138_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,139,139_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,140,140_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,141,141_12
12,101632.25753424657,8.050301369863035,6045.3,5.760054794520548,190,190_12
1,92173.54787234042,1.3440957446808741,2573.6,5.925,24,24_1
1,92173.54787234042,1.3440957446808741,2573.6,5.925,29,29_1
1,92173.54787234042,1.3440957446808741,2573.6,5.925,59,59_1
1,92173.54787234042,1.3440957446808741,2573.6,5.925,164,164_1
1,92173.54787234042,1.3440957446808741,2573.6,5.925,165,165_1
1,92173.54787234042,1.3440957446808741,2573.6,5.925,191,191_1
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,24,24_2
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,29,29_2
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,59,59_2
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,164,164_2
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,165,165_2
2,92049.80487804877,2.524451219512218,1672.7,6.434634146341463,191,191_2
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,24,24_3
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,29,29_3
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,59,59_3
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,164,164_3
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,165,165_3
3,91993.57101782634,4.6733755031627595,2282.9,6.518343875790684,191,191_3
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,24,24_4
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,29,29_4
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,59,59_4
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,164,164_4
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,165,165_4
4,91989.57583547558,8.065938303341925,2648.5,6.21439588688946,191,191_4
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,24,24_5
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,29,29_5
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,59,59_5
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,164,164_5
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,165,165_5
5,92102.03934426229,11.46832786885248,3600.7,6.14327868852459,191,191_5
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,24,24_6
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,29,29_6
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,59,59_6
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,164,164_6
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,165,165_6
6,92209.45645055665,16.035625409299303,4709.9,5.160707269155206,191,191_6
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,24,24_7
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,29,29_7
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,59,59_7
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,164,164_7
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,165,165_7
7,92336.56488549618,18.773473282442772,2868.8,5.223600508905853,191,191_7
