GEO,TOUR_MEASURE,FREQ,TIME_PERIOD,ACTIVITY,UNIT_LOC_RANKING,L_STAY,OBS_VALUE_NIVEAU
2025-COM-19062,PLACE,A,2025,I553,_T,_T,116.0
2025-COM-19038,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19023,PLACE,A,2025,I553,_T,_T,199.0
2025-COM-19046,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19045,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19052,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19030,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19028,PLACE,A,2025,I553,_T,_T,128.0
2025-COM-19074,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19065,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19014,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19061,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19060,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-19061,PLACE,A,2025,I553,_T,_T,15.0
2025-COM-19056,PLACE,A,2025,I553,_T,_T,31.0
2025-COM-19021,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19040,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19037,PLACE,A,2025,I551,_T,_T,18.0
2025-COM-19052,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19055,PLACE,A,2025,I551,_T,_T,5.0
2025-COM-19008,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19013,PLACE,A,2025,I553,_T,_T,229.0
2025-COM-19018,PLACE,A,2025,I553,_T,_T,44.0
2025-COM-19029,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19025,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19010,PLACE,A,2025,I551,_T,_T,39.0
2025-COM-19067,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19031,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19024,PLACE,A,2025,I551,_T,_T,35.0
2025-COM-19053,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19069,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19012,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19019,PLACE,A,2025,I551,_T,_T,59.0
2025-COM-19009,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19003,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19022,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19065,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19007,PLACE,A,2025,I551,_T,_T,5.0
2025-COM-19030,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19035,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19045,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19054,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19074,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19039,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19010,PLACE,A,2025,I553,_T,_T,94.0
2025-COM-19041,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19054,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19059,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19001,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19033,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19031,PLACE,A,2025,I551,_T,_T,806.0
2025-COM-19056,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19076,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19073,PLACE,A,2025,I553,_T,_T,102.0
2025-COM-19004,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19021,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19071,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19072,PLACE,A,2025,I553,_T,_T,74.0
2025-COM-19055,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19038,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19064,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19075,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19057,PLACE,A,2025,I553,_T,_T,180.0
2025-COM-19072,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19070,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19101,PLACE,A,2025,I553,_T,_T,24.0
2025-COM-19071,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19200,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19179,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19079,PLACE,A,2025,I553,_T,_T,55.0
2025-COM-19244,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19201,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19278,PLACE,A,2025,I551,_T,_T,36.0
2025-COM-19156,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19110,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19079,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19123,PLACE,A,2025,I551,_T,_T,43.0
2025-COM-19091,PLACE,A,2025,I553,_T,_T,12.0
2025-COM-19198,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19159,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19113,PLACE,A,2025,I553,_T,_T,110.0
2025-COM-19249,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19085,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19261,PLACE,A,2025,I553,_T,_T,57.0
2025-COM-19187,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19264,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19289,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19232,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19124,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19088,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19157,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19154,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19280,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19250,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19252,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19108,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19129,PLACE,A,2025,I551,_T,_T,24.0
2025-COM-19131,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19268,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19154,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19228,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19288,PLACE,A,2025,I553,_T,_T,116.0
2025-COM-19283,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19276,PLACE,A,2025,I553,_T,_T,51.0
2025-COM-19239,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19149,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19202,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19203,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19101,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19228,PLACE,A,2025,I553,_T,_T,33.0
2025-COM-19229,PLACE,A,2025,I551,_T,_T,11.0
2025-COM-19088,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19089,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19209,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19081,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19124,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19246,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19249,PLACE,A,2025,I553,_T,_T,20.0
2025-COM-19240,PLACE,A,2025,I553,_T,_T,18.0
2025-COM-19238,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19217,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19102,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19177,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19156,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19170,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19172,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19120,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19115,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19080,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19287,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19231,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19281,PLACE,A,2025,I553,_T,_T,27.0
2025-COM-19286,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19105,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19166,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19180,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19094,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-19117,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19104,PLACE,A,2025,I553,_T,_T,56.0
2025-COM-19189,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19222,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19155,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19273,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19084,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19150,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19151,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19111,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19288,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19285,PLACE,A,2025,I553,_T,_T,128.0
2025-COM-19205,PLACE,A,2025,I553,_T,_T,18.0
2025-COM-19236,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19236,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19226,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19222,PLACE,A,2025,I553,_T,_T,39.0
2025-COM-19152,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19164,PLACE,A,2025,I553,_T,_T,55.0
2025-COM-19113,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19174,PLACE,A,2025,I553,_T,_T,48.0
2025-COM-19247,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19162,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19280,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19269,PLACE,A,2025,I551,_T,_T,18.0
2025-COM-19271,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19116,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-19195,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19202,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19078,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19221,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19203,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19201,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19241,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-19242,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19243,PLACE,A,2025,I553,_T,_T,40.0
2025-COM-19141,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19144,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19085,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19175,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19210,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19093,PLACE,A,2025,I551,_T,_T,9.0
2025-COM-19253,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19250,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19261,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19107,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19106,PLACE,A,2025,I553,_T,_T,44.0
2025-COM-19111,PLACE,A,2025,I553,_T,_T,18.0
2025-COM-19103,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19133,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19264,PLACE,A,2025,I553,_T,_T,107.0
2025-COM-19270,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19121,PLACE,A,2025,I553,_T,_T,77.0
2025-COM-19227,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19254,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19198,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19103,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19221,PLACE,A,2025,I553,_T,_T,258.0
2025-COM-19140,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19089,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19162,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19207,PLACE,A,2025,I553,_T,_T,51.0
2025-COM-19211,PLACE,A,2025,I553,_T,_T,15.0
2025-COM-19287,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19289,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19246,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19257,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19259,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19216,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19166,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19123,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19263,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19095,PLACE,A,2025,I553,_T,_T,34.0
2025-COM-19232,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19099,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19125,PLACE,A,2025,I553,_T,_T,143.0
2025-COM-19229,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19258,PLACE,A,2025,I553,_T,_T,83.0
2025-COM-19260,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19237,PLACE,A,2025,I553,_T,_T,35.0
2025-COM-19235,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19173,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19214,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19273,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19145,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19142,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19240,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19199,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19216,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19220,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19278,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19284,PLACE,A,2025,I553,_T,_T,50.0
2025-COM-19204,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19207,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19099,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19141,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19260,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19135,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19225,PLACE,A,2025,I553,_T,_T,22.0
2025-COM-19253,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19157,PLACE,A,2025,I553,_T,_T,57.0
2025-COM-19144,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19147,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19210,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19245,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19112,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19109,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19227,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19086,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-19255,PLACE,A,2025,I551,_T,_T,16.0
2025-COM-19161,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19094,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19199,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19196,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19152,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19128,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19279,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19281,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19251,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19168,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19165,PLACE,A,2025,I553,_T,_T,22.0
2025-COM-19096,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19095,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19087,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19176,PLACE,A,2025,I551,_T,_T,17.0
2025-COM-19159,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19153,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19105,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-19196,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19122,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19133,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19143,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19140,PLACE,A,2025,I553,_T,_T,585.0
2025-COM-19086,PLACE,A,2025,I553,_T,_T,12.0
2025-COM-19239,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19238,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19109,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19226,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19117,PLACE,A,2025,I553,_T,_T,138.0
2025-COM-19178,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19083,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19151,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19274,PLACE,A,2025,I551,_T,_T,191.0
2025-COM-19277,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19219,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19107,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19274,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19188,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19178,PLACE,A,2025,I551,_T,_T,22.0
2025-COM-19100,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19169,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19270,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19134,PLACE,A,2025,I551,_T,_T,30.0
2025-COM-19259,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19153,PLACE,A,2025,I551,_T,_T,12.0
2025-COM-19137,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19164,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19087,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19181,PLACE,A,2025,I553,_T,_T,20.0
2025-COM-19208,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19245,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19251,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19220,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19192,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19136,PLACE,A,2025,I553,_T,_T,39.0
2025-COM-19083,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19097,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19186,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19112,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19206,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19168,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19118,PLACE,A,2025,I553,_T,_T,33.0
2025-COM-19283,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19237,PLACE,A,2025,I551,_T,_T,33.0
2025-COM-19271,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19233,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19158,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19090,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19200,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19126,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19114,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19115,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19275,PLACE,A,2025,I553,_T,_T,75.0
2025-COM-19217,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19209,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19211,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19181,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19165,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19247,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19132,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19194,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19191,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19148,PLACE,A,2025,I551,_T,_T,22.0
2025-COM-19176,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19097,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19132,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19241,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19119,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19269,PLACE,A,2025,I553,_T,_T,131.0
2025-COM-19167,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-19114,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19147,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19150,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19285,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19177,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19118,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19161,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19137,PLACE,A,2025,I553,_T,_T,44.0
2025-COM-19208,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19219,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19135,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19110,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19252,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19233,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19160,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19186,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19258,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19093,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19084,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-19139,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19138,PLACE,A,2025,I551,_T,_T,14.0
2025-COM-19262,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19263,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19171,PLACE,A,2025,I553,_T,_T,29.0
2025-COM-19179,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19125,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19082,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-19215,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19225,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19234,PLACE,A,2025,I551,_T,_T,20.0
2025-COM-19277,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19275,PLACE,A,2025,I551,_T,_T,57.0
2025-COM-19244,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19134,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19243,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19090,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19078,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19100,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19098,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19215,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19206,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19189,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19172,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19128,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19235,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19122,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19167,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19265,PLACE,A,2025,I553,_T,_T,45.0
2025-COM-19108,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19195,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19256,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19212,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19173,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19174,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19192,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19212,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19262,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19130,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19171,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19163,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19098,PLACE,A,2025,I553,_T,_T,20.0
2025-COM-19148,PLACE,A,2025,I553,_T,_T,542.0
2025-COM-19149,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19193,PLACE,A,2025,I553,_T,_T,15.0
2025-COM-19213,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19256,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19184,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19266,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19231,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19214,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19096,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19080,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19268,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19139,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19163,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19146,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-19077,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19175,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19194,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19284,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19254,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19119,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19242,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19146,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19104,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19126,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19131,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19205,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19160,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19158,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19257,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19279,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19121,PLACE,A,2025,I551,_T,_T,6.0
2025-COM-19265,PLACE,A,2025,I551,_T,_T,15.0
2025-COM-19155,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-19120,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19106,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-19193,PLACE,A,2025,I551,_T,_T,0.0
